location.long,location.lat,animal.id,animal.sex,animal.reproductive.condition,date_time,year,month,day,hour,minute,season,time,diff,date2,jdate
-123.1367108,55.75140804,SC_car168,f,with calf: N,2014-07-11T02:02:00Z,2014,7,11,2,2,summer,2014-07-11T02:02:00Z,16,2014-07-11,16262
-123.193751,55.74263355,SC_car168,f,with calf: N,2014-07-12T18:03:00Z,2014,7,12,18,3,summer,2014-07-12T18:03:00Z,16.033333333333335,2014-07-12,16263
-123.1845536,55.7411831,SC_car168,f,with calf: N,2014-07-13T02:02:00Z,2014,7,13,2,2,summer,2014-07-13T02:02:00Z,7.983333333333333,2014-07-13,16264
-123.3100052,55.76995334,SC_car168,f,with calf: N,2014-07-14T18:03:00Z,2014,7,14,18,3,summer,2014-07-14T18:03:00Z,16.033333333333335,2014-07-14,16265
-123.3171756,55.77555986,SC_car168,f,with calf: N,2014-07-15T18:01:00Z,2014,7,15,18,1,summer,2014-07-15T18:01:00Z,8,2014-07-15,16266
-123.3182148,55.77592558,SC_car168,f,with calf: N,2014-07-16T10:01:00Z,2014,7,16,10,1,summer,2014-07-16T10:01:00Z,7.983333333333333,2014-07-16,16267
-123.3237167,55.77615382,SC_car168,f,with calf: N,2014-07-17T02:02:00Z,2014,7,17,2,2,summer,2014-07-17T02:02:00Z,8.016666666666667,2014-07-17,16268
-123.3049075,55.76624616,SC_car168,f,with calf: N,2014-07-18T18:02:00Z,2014,7,18,18,2,summer,2014-07-18T18:02:00Z,8.016666666666667,2014-07-18,16269
-123.3075226,55.77046275,SC_car168,f,with calf: N,2014-07-19T10:02:00Z,2014,7,19,10,2,summer,2014-07-19T10:02:00Z,8,2014-07-19,16270
-123.374439,55.77396114,SC_car168,f,with calf: N,2014-07-20T02:02:00Z,2014,7,20,2,2,summer,2014-07-20T02:02:00Z,8.016666666666667,2014-07-20,16271
-123.3303943,55.77214656,SC_car168,f,with calf: N,2014-07-21T02:01:00Z,2014,7,21,2,1,summer,2014-07-21T02:01:00Z,8,2014-07-21,16272
-123.310045,55.75689754,SC_car168,f,with calf: N,2014-07-22T02:02:00Z,2014,7,22,2,2,summer,2014-07-22T02:02:00Z,8.016666666666667,2014-07-22,16273
-123.2726373,55.74399339,SC_car168,f,with calf: N,2014-07-23T18:02:00Z,2014,7,23,18,2,summer,2014-07-23T18:02:00Z,8.016666666666667,2014-07-23,16274
-123.2412169,55.75031289,SC_car168,f,with calf: N,2014-07-24T10:02:00Z,2014,7,24,10,2,summer,2014-07-24T10:02:00Z,8.016666666666667,2014-07-24,16275
-123.2423162,55.74004047,SC_car168,f,with calf: N,2014-07-25T02:02:00Z,2014,7,25,2,2,summer,2014-07-25T02:02:00Z,16,2014-07-25,16276
-123.1931973,55.71760121,SC_car168,f,with calf: N,2014-07-26T02:02:00Z,2014,7,26,2,2,summer,2014-07-26T02:02:00Z,16,2014-07-26,16277
-123.1910499,55.71791007,SC_car168,f,with calf: N,2014-07-27T02:01:00Z,2014,7,27,2,1,summer,2014-07-27T02:01:00Z,8,2014-07-27,16278
-123.1009755,55.75130782,SC_car168,f,with calf: N,2014-07-28T10:02:00Z,2014,7,28,10,2,summer,2014-07-28T10:02:00Z,7.983333333333333,2014-07-28,16279
-123.1031386,55.72578767,SC_car168,f,with calf: N,2014-07-29T02:03:00Z,2014,7,29,2,3,summer,2014-07-29T02:03:00Z,16.016666666666666,2014-07-29,16280
-123.2437017,55.73746792,SC_car168,f,with calf: N,2014-07-30T02:03:00Z,2014,7,30,2,3,summer,2014-07-30T02:03:00Z,16.033333333333335,2014-07-30,16281
-123.2724598,55.76423777,SC_car168,f,with calf: N,2014-07-31T10:02:00Z,2014,7,31,10,2,summer,2014-07-31T10:02:00Z,8,2014-07-31,16282
-123.2989178,55.77079846,SC_car168,f,with calf: N,2014-08-01T02:01:00Z,2014,8,1,2,1,summer,2014-08-01T02:01:00Z,8,2014-08-01,16283
-123.2625104,55.77065696,SC_car168,f,with calf: N,2014-08-02T10:02:00Z,2014,8,2,10,2,summer,2014-08-02T10:02:00Z,8,2014-08-02,16284
-123.2610221,55.76977957,SC_car168,f,with calf: N,2014-08-03T10:01:00Z,2014,8,3,10,1,summer,2014-08-03T10:01:00Z,8,2014-08-03,16285
-123.255013,55.78442925,SC_car168,f,with calf: N,2014-08-04T18:01:00Z,2014,8,4,18,1,summer,2014-08-04T18:01:00Z,7.983333333333333,2014-08-04,16286
-123.2502329,55.79243597,SC_car168,f,with calf: N,2014-08-05T10:01:00Z,2014,8,5,10,1,summer,2014-08-05T10:01:00Z,8,2014-08-05,16287
-123.3188373,55.76429694,SC_car168,f,with calf: N,2014-08-06T10:02:00Z,2014,8,6,10,2,summer,2014-08-06T10:02:00Z,16.016666666666666,2014-08-06,16288
-123.2915045,55.73217026,SC_car168,f,with calf: N,2014-08-07T02:02:00Z,2014,8,7,2,2,summer,2014-08-07T02:02:00Z,16,2014-08-07,16289
-123.2843027,55.7315941,SC_car168,f,with calf: N,2014-08-08T18:03:00Z,2014,8,8,18,3,summer,2014-08-08T18:03:00Z,16,2014-08-08,16290
-123.2917139,55.73249324,SC_car168,f,with calf: N,2014-08-09T02:02:00Z,2014,8,9,2,2,summer,2014-08-09T02:02:00Z,7.983333333333333,2014-08-09,16291
-123.1571223,55.68471219,SC_car168,f,with calf: N,2014-08-11T10:01:00Z,2014,8,11,10,1,summer,2014-08-11T10:01:00Z,7.933333333333334,2014-08-11,16293
-123.1525464,55.68180668,SC_car168,f,with calf: N,2014-08-12T02:01:00Z,2014,8,12,2,1,summer,2014-08-12T02:01:00Z,8,2014-08-12,16294
-123.1219735,55.70020703,SC_car168,f,with calf: N,2014-08-13T18:01:00Z,2014,8,13,18,1,summer,2014-08-13T18:01:00Z,7.966666666666667,2014-08-13,16295
-123.1242776,55.69926125,SC_car168,f,with calf: N,2014-08-14T10:02:00Z,2014,8,14,10,2,summer,2014-08-14T10:02:00Z,16.016666666666666,2014-08-14,16296
-123.1127717,55.6983828,SC_car168,f,with calf: N,2014-08-15T18:01:00Z,2014,8,15,18,1,summer,2014-08-15T18:01:00Z,7.95,2014-08-15,16297
-123.1113262,55.69921078,SC_car168,f,with calf: N,2014-08-16T10:03:00Z,2014,8,16,10,3,summer,2014-08-16T10:03:00Z,16.033333333333335,2014-08-16,16298
-123.1114828,55.69833905,SC_car168,f,with calf: N,2014-08-17T18:02:00Z,2014,8,17,18,2,summer,2014-08-17T18:02:00Z,7.966666666666667,2014-08-17,16299
-123.11078,55.69734231,SC_car168,f,with calf: N,2014-08-18T02:02:00Z,2014,8,18,2,2,summer,2014-08-18T02:02:00Z,8,2014-08-18,16300
-123.1102142,55.6998138,SC_car168,f,with calf: N,2014-08-19T10:02:00Z,2014,8,19,10,2,summer,2014-08-19T10:02:00Z,7.983333333333333,2014-08-19,16301
-123.0905837,55.69443861,SC_car168,f,with calf: N,2014-08-20T10:04:00Z,2014,8,20,10,4,summer,2014-08-20T10:04:00Z,24.033333333333335,2014-08-20,16302
-123.0919806,55.69314368,SC_car168,f,with calf: N,2014-08-21T10:04:00Z,2014,8,21,10,4,summer,2014-08-21T10:04:00Z,24,2014-08-21,16303
-123.113875,55.70026872,SC_car168,f,with calf: N,2014-08-22T02:03:00Z,2014,8,22,2,3,summer,2014-08-22T02:03:00Z,15.983333333333333,2014-08-22,16304
-123.1127267,55.69379131,SC_car168,f,with calf: N,2014-08-24T02:05:00Z,2014,8,24,2,5,summer,2014-08-24T02:05:00Z,32.06666666666667,2014-08-24,16306
-123.1579649,55.68461227,SC_car168,f,with calf: N,2014-08-25T18:03:00Z,2014,8,25,18,3,summer,2014-08-25T18:03:00Z,16,2014-08-25,16307
-123.1680859,55.69334164,SC_car168,f,with calf: N,2014-08-26T10:03:00Z,2014,8,26,10,3,summer,2014-08-26T10:03:00Z,16,2014-08-26,16308
-123.1744188,55.68653085,SC_car168,f,with calf: N,2014-08-27T10:02:00Z,2014,8,27,10,2,summer,2014-08-27T10:02:00Z,7.983333333333333,2014-08-27,16309
-123.1666677,55.69277749,SC_car168,f,with calf: N,2014-08-28T10:01:00Z,2014,8,28,10,1,summer,2014-08-28T10:01:00Z,7.983333333333333,2014-08-28,16310
-123.2204861,55.67895393,SC_car168,f,with calf: N,2014-08-29T02:03:00Z,2014,8,29,2,3,summer,2014-08-29T02:03:00Z,16.033333333333335,2014-08-29,16311
-123.2190605,55.67995387,SC_car168,f,with calf: N,2014-08-30T10:04:00Z,2014,8,30,10,4,summer,2014-08-30T10:04:00Z,24.033333333333335,2014-08-30,16312
-123.2173132,55.68031639,SC_car168,f,with calf: N,2014-09-01T18:02:00Z,2014,9,1,18,2,fall,2014-09-01T18:02:00Z,8.016666666666667,2014-09-01,16314
-123.2148958,55.69189388,SC_car168,f,with calf: N,2014-09-03T10:01:00Z,2014,9,3,10,1,fall,2014-09-03T10:01:00Z,7.933333333333334,2014-09-03,16316
-123.2208989,55.68164882,SC_car168,f,with calf: N,2014-09-04T02:03:00Z,2014,9,4,2,3,fall,2014-09-04T02:03:00Z,16.033333333333335,2014-09-04,16317
-123.2189635,55.68252388,SC_car168,f,with calf: N,2014-09-05T02:04:00Z,2014,9,5,2,4,fall,2014-09-05T02:04:00Z,24.016666666666666,2014-09-05,16318
-123.284132,55.75412979,SC_car168,f,with calf: N,2014-09-07T18:05:00Z,2014,9,7,18,5,fall,2014-09-07T18:05:00Z,64.01666666666667,2014-09-07,16320
-123.3040959,55.76026393,SC_car168,f,with calf: N,2014-09-08T10:01:00Z,2014,9,8,10,1,fall,2014-09-08T10:01:00Z,7.983333333333333,2014-09-08,16321
-123.3076729,55.76120748,SC_car168,f,with calf: N,2014-09-09T10:02:00Z,2014,9,9,10,2,fall,2014-09-09T10:02:00Z,8.016666666666667,2014-09-09,16322
-123.303999,55.76009345,SC_car168,f,with calf: N,2014-09-10T02:02:00Z,2014,9,10,2,2,fall,2014-09-10T02:02:00Z,8.016666666666667,2014-09-10,16323
-123.3042388,55.7601917,SC_car168,f,with calf: N,2014-09-11T02:01:00Z,2014,9,11,2,1,fall,2014-09-11T02:01:00Z,7.983333333333333,2014-09-11,16324
-123.4183936,55.80566345,SC_car168,f,with calf: N,2014-09-12T10:04:00Z,2014,9,12,10,4,fall,2014-09-12T10:04:00Z,24.033333333333335,2014-09-12,16325
-123.4313201,55.85360024,SC_car168,f,with calf: N,2014-09-13T10:02:00Z,2014,9,13,10,2,fall,2014-09-13T10:02:00Z,7.983333333333333,2014-09-13,16326
-123.6043221,55.90540045,SC_car168,f,with calf: N,2014-09-14T18:01:00Z,2014,9,14,18,1,fall,2014-09-14T18:01:00Z,7.966666666666667,2014-09-14,16327
-123.6021523,55.9057615,SC_car168,f,with calf: N,2014-09-15T02:01:00Z,2014,9,15,2,1,fall,2014-09-15T02:01:00Z,8,2014-09-15,16328
-123.5955304,55.90681802,SC_car168,f,with calf: N,2014-09-16T18:01:00Z,2014,9,16,18,1,fall,2014-09-16T18:01:00Z,8,2014-09-16,16329
-123.6022639,55.905734,SC_car168,f,with calf: N,2014-09-17T02:01:00Z,2014,9,17,2,1,fall,2014-09-17T02:01:00Z,8,2014-09-17,16330
-123.474523,55.91337274,SC_car168,f,with calf: N,2014-09-18T02:04:00Z,2014,9,18,2,4,fall,2014-09-18T02:04:00Z,24.05,2014-09-18,16331
-123.4290227,55.90893022,SC_car168,f,with calf: N,2014-09-19T10:03:00Z,2014,9,19,10,3,fall,2014-09-19T10:03:00Z,16.033333333333335,2014-09-19,16332
-123.4305257,55.91031768,SC_car168,f,with calf: N,2014-09-20T10:04:00Z,2014,9,20,10,4,fall,2014-09-20T10:04:00Z,24.016666666666666,2014-09-20,16333
-123.4360646,55.91066659,SC_car168,f,with calf: N,2014-09-21T18:05:00Z,2014,9,21,18,5,fall,2014-09-21T18:05:00Z,32.016666666666666,2014-09-21,16334
-123.4359948,55.91157434,SC_car168,f,with calf: N,2014-09-22T02:02:00Z,2014,9,22,2,2,fall,2014-09-22T02:02:00Z,7.95,2014-09-22,16335
-123.3908842,55.87841771,SC_car168,f,with calf: N,2014-09-23T10:02:00Z,2014,9,23,10,2,fall,2014-09-23T10:02:00Z,15.983333333333333,2014-09-23,16336
-123.3414358,55.88271592,SC_car168,f,with calf: N,2014-09-24T10:04:00Z,2014,9,24,10,4,fall,2014-09-24T10:04:00Z,24.033333333333335,2014-09-24,16337
-123.347787,55.88505226,SC_car168,f,with calf: N,2014-09-25T10:01:00Z,2014,9,25,10,1,fall,2014-09-25T10:01:00Z,8,2014-09-25,16338
-123.3520633,55.88415956,SC_car168,f,with calf: N,2014-09-26T10:01:00Z,2014,9,26,10,1,fall,2014-09-26T10:01:00Z,8,2014-09-26,16339
-123.3511698,55.8843508,SC_car168,f,with calf: N,2014-09-27T10:01:00Z,2014,9,27,10,1,fall,2014-09-27T10:01:00Z,7.983333333333333,2014-09-27,16340
-123.311432,55.87089011,SC_car168,f,with calf: N,2014-09-28T02:01:00Z,2014,9,28,2,1,fall,2014-09-28T02:01:00Z,8,2014-09-28,16341
-123.3267652,55.89083339,SC_car168,f,with calf: N,2014-09-30T10:01:00Z,2014,9,30,10,1,fall,2014-09-30T10:01:00Z,7.916666666666667,2014-09-30,16343
-123.3445547,55.88291389,SC_car168,f,with calf: N,2014-10-01T10:03:00Z,2014,10,1,10,3,fall,2014-10-01T10:03:00Z,16.033333333333335,2014-10-01,16344
-123.3461447,55.89093319,SC_car168,f,with calf: N,2014-10-02T10:01:00Z,2014,10,2,10,1,fall,2014-10-02T10:01:00Z,7.983333333333333,2014-10-02,16345
-123.3520139,55.88223687,SC_car168,f,with calf: N,2014-10-03T18:02:00Z,2014,10,3,18,2,fall,2014-10-03T18:02:00Z,8,2014-10-03,16346
-123.352625,55.88263047,SC_car168,f,with calf: N,2014-10-04T10:02:00Z,2014,10,4,10,2,fall,2014-10-04T10:02:00Z,8.016666666666667,2014-10-04,16347
-123.3709866,55.89040261,SC_car168,f,with calf: N,2014-10-05T02:01:00Z,2014,10,5,2,1,fall,2014-10-05T02:01:00Z,7.983333333333333,2014-10-05,16348
-123.3546835,55.88399031,SC_car168,f,with calf: N,2014-10-06T18:01:00Z,2014,10,6,18,1,fall,2014-10-06T18:01:00Z,8,2014-10-06,16349
-123.3472228,55.88273568,SC_car168,f,with calf: N,2014-10-07T10:01:00Z,2014,10,7,10,1,fall,2014-10-07T10:01:00Z,8,2014-10-07,16350
-123.3502575,55.88422761,SC_car168,f,with calf: N,2014-10-08T10:01:00Z,2014,10,8,10,1,fall,2014-10-08T10:01:00Z,7.983333333333333,2014-10-08,16351
-123.3525486,55.88302604,SC_car168,f,with calf: N,2014-10-09T02:01:00Z,2014,10,9,2,1,fall,2014-10-09T02:01:00Z,8,2014-10-09,16352
-123.3427724,55.88745638,SC_car168,f,with calf: N,2014-10-10T10:04:00Z,2014,10,10,10,4,fall,2014-10-10T10:04:00Z,24.05,2014-10-10,16353
-123.3209827,55.86825089,SC_car168,f,with calf: N,2014-10-11T02:03:00Z,2014,10,11,2,3,fall,2014-10-11T02:03:00Z,15.983333333333333,2014-10-11,16354
-123.3588174,55.85901745,SC_car168,f,with calf: N,2014-10-12T02:01:00Z,2014,10,12,2,1,fall,2014-10-12T02:01:00Z,7.983333333333333,2014-10-12,16355
-123.358748,55.85841564,SC_car168,f,with calf: N,2014-10-13T10:01:00Z,2014,10,13,10,1,fall,2014-10-13T10:01:00Z,7.983333333333333,2014-10-13,16356
-123.3678542,55.85504626,SC_car168,f,with calf: N,2014-10-14T10:01:00Z,2014,10,14,10,1,fall,2014-10-14T10:01:00Z,8,2014-10-14,16357
-123.3463619,55.86864034,SC_car168,f,with calf: N,2014-10-15T18:01:00Z,2014,10,15,18,1,fall,2014-10-15T18:01:00Z,7.95,2014-10-15,16358
-123.3514933,55.86708034,SC_car168,f,with calf: N,2014-10-16T10:01:00Z,2014,10,16,10,1,fall,2014-10-16T10:01:00Z,8,2014-10-16,16359
-123.3726872,55.82423927,SC_car168,f,with calf: N,2014-10-17T10:01:00Z,2014,10,17,10,1,fall,2014-10-17T10:01:00Z,7.983333333333333,2014-10-17,16360
-123.3553058,55.82258349,SC_car168,f,with calf: N,2014-10-18T10:01:00Z,2014,10,18,10,1,fall,2014-10-18T10:01:00Z,8,2014-10-18,16361
-123.3599021,55.82599352,SC_car168,f,with calf: N,2014-10-19T02:01:00Z,2014,10,19,2,1,fall,2014-10-19T02:01:00Z,7.983333333333333,2014-10-19,16362
-123.3689631,55.81359395,SC_car168,f,with calf: N,2014-10-20T10:01:00Z,2014,10,20,10,1,fall,2014-10-20T10:01:00Z,8,2014-10-20,16363
-123.4145036,55.77589023,SC_car168,f,with calf: N,2014-10-21T18:01:00Z,2014,10,21,18,1,fall,2014-10-21T18:01:00Z,8,2014-10-21,16364
-123.3282456,55.76873789,SC_car168,f,with calf: N,2014-10-22T10:01:00Z,2014,10,22,10,1,fall,2014-10-22T10:01:00Z,7.983333333333333,2014-10-22,16365
-123.3370842,55.77893928,SC_car168,f,with calf: N,2014-10-23T10:01:00Z,2014,10,23,10,1,fall,2014-10-23T10:01:00Z,8,2014-10-23,16366
-123.3349452,55.76934879,SC_car168,f,with calf: N,2014-10-24T10:02:00Z,2014,10,24,10,2,fall,2014-10-24T10:02:00Z,8.016666666666667,2014-10-24,16367
-123.3123709,55.75683774,SC_car168,f,with calf: N,2014-10-25T18:01:00Z,2014,10,25,18,1,fall,2014-10-25T18:01:00Z,7.983333333333333,2014-10-25,16368
-123.3032554,55.76078716,SC_car168,f,with calf: N,2014-10-26T02:01:00Z,2014,10,26,2,1,fall,2014-10-26T02:01:00Z,8,2014-10-26,16369
-123.3051718,55.7653919,SC_car168,f,with calf: N,2014-10-27T02:01:00Z,2014,10,27,2,1,fall,2014-10-27T02:01:00Z,8,2014-10-27,16370
-123.3140938,55.75509917,SC_car168,f,with calf: N,2014-10-28T02:01:00Z,2014,10,28,2,1,fall,2014-10-28T02:01:00Z,8,2014-10-28,16371
-123.335853,55.76925646,SC_car168,f,with calf: N,2014-10-29T02:02:00Z,2014,10,29,2,2,fall,2014-10-29T02:02:00Z,8.016666666666667,2014-10-29,16372
-123.330915,55.77151619,SC_car168,f,with calf: N,2014-10-30T02:01:00Z,2014,10,30,2,1,fall,2014-10-30T02:01:00Z,8,2014-10-30,16373
-123.4263281,55.77548139,SC_car168,f,with calf: N,2014-10-31T18:01:00Z,2014,10,31,18,1,fall,2014-10-31T18:01:00Z,7.95,2014-10-31,16374
-123.4195461,55.77782295,SC_car168,f,with calf: N,2014-11-01T18:01:00Z,2014,11,1,18,1,fall,2014-11-01T18:01:00Z,8,2014-11-01,16375
-123.3923399,55.79766254,SC_car168,f,with calf: N,2014-11-02T10:02:00Z,2014,11,2,10,2,fall,2014-11-02T10:02:00Z,8.016666666666667,2014-11-02,16376
-123.37925,55.82286243,SC_car168,f,with calf: N,2014-11-03T18:02:00Z,2014,11,3,18,2,fall,2014-11-03T18:02:00Z,8.016666666666667,2014-11-03,16377
-123.3818737,55.82511861,SC_car168,f,with calf: N,2014-11-04T02:01:00Z,2014,11,4,2,1,fall,2014-11-04T02:01:00Z,7.983333333333333,2014-11-04,16378
-123.3797602,55.83263683,SC_car168,f,with calf: N,2014-11-05T02:01:00Z,2014,11,5,2,1,fall,2014-11-05T02:01:00Z,7.983333333333333,2014-11-05,16379
-123.3741869,55.83913228,SC_car168,f,with calf: N,2014-11-06T02:01:00Z,2014,11,6,2,1,fall,2014-11-06T02:01:00Z,8,2014-11-06,16380
-123.3777249,55.84007391,SC_car168,f,with calf: N,2014-11-07T10:01:00Z,2014,11,7,10,1,fall,2014-11-07T10:01:00Z,8,2014-11-07,16381
-123.3792286,55.84035681,SC_car168,f,with calf: N,2014-11-08T18:02:00Z,2014,11,8,18,2,fall,2014-11-08T18:02:00Z,8.016666666666667,2014-11-08,16382
-123.3778044,55.84004671,SC_car168,f,with calf: N,2014-11-09T10:01:00Z,2014,11,9,10,1,fall,2014-11-09T10:01:00Z,8,2014-11-09,16383
-123.379211,55.84018614,SC_car168,f,with calf: N,2014-11-10T10:01:00Z,2014,11,10,10,1,fall,2014-11-10T10:01:00Z,8,2014-11-10,16384
-123.3782049,55.84017127,SC_car168,f,with calf: N,2014-11-11T18:01:00Z,2014,11,11,18,1,fall,2014-11-11T18:01:00Z,8,2014-11-11,16385
-123.3789273,55.83892908,SC_car168,f,with calf: N,2014-11-12T18:01:00Z,2014,11,12,18,1,fall,2014-11-12T18:01:00Z,8,2014-11-12,16386
-123.3776273,55.8398945,SC_car168,f,with calf: N,2014-11-13T02:02:00Z,2014,11,13,2,2,fall,2014-11-13T02:02:00Z,8.016666666666667,2014-11-13,16387
-123.3662758,55.85877085,SC_car168,f,with calf: N,2014-11-14T10:01:00Z,2014,11,14,10,1,fall,2014-11-14T10:01:00Z,7.983333333333333,2014-11-14,16388
-123.3571779,55.86837582,SC_car168,f,with calf: N,2014-11-15T02:02:00Z,2014,11,15,2,2,fall,2014-11-15T02:02:00Z,8,2014-11-15,16389
-123.3537675,55.8676399,SC_car168,f,with calf: N,2014-11-16T18:02:00Z,2014,11,16,18,2,fall,2014-11-16T18:02:00Z,8.016666666666667,2014-11-16,16390
-123.3512871,55.86724267,SC_car168,f,with calf: N,2014-11-17T10:01:00Z,2014,11,17,10,1,fall,2014-11-17T10:01:00Z,8,2014-11-17,16391
-123.3492696,55.86856923,SC_car168,f,with calf: N,2014-11-18T02:01:00Z,2014,11,18,2,1,fall,2014-11-18T02:01:00Z,8,2014-11-18,16392
-123.3467161,55.86893586,SC_car168,f,with calf: N,2014-11-19T02:01:00Z,2014,11,19,2,1,fall,2014-11-19T02:01:00Z,8,2014-11-19,16393
-123.3676868,55.86100396,SC_car168,f,with calf: N,2014-11-20T10:01:00Z,2014,11,20,10,1,fall,2014-11-20T10:01:00Z,7.983333333333333,2014-11-20,16394
-123.3657956,55.85866445,SC_car168,f,with calf: N,2014-11-21T02:01:00Z,2014,11,21,2,1,fall,2014-11-21T02:01:00Z,8,2014-11-21,16395
-123.366043,55.85949036,SC_car168,f,with calf: N,2014-11-22T10:02:00Z,2014,11,22,10,2,fall,2014-11-22T10:02:00Z,8.016666666666667,2014-11-22,16396
-123.3694271,55.86088194,SC_car168,f,with calf: N,2014-11-23T02:01:00Z,2014,11,23,2,1,fall,2014-11-23T02:01:00Z,7.983333333333333,2014-11-23,16397
-123.3683252,55.86093017,SC_car168,f,with calf: N,2014-11-24T18:02:00Z,2014,11,24,18,2,fall,2014-11-24T18:02:00Z,8.016666666666667,2014-11-24,16398
-123.3651039,55.86156873,SC_car168,f,with calf: N,2014-11-25T10:02:00Z,2014,11,25,10,2,fall,2014-11-25T10:02:00Z,8.016666666666667,2014-11-25,16399
-123.3620129,55.85217932,SC_car168,f,with calf: N,2014-11-26T02:01:00Z,2014,11,26,2,1,fall,2014-11-26T02:01:00Z,8,2014-11-26,16400
-123.3508548,55.85119631,SC_car168,f,with calf: N,2014-11-27T18:02:00Z,2014,11,27,18,2,fall,2014-11-27T18:02:00Z,8.016666666666667,2014-11-27,16401
-123.336178,55.85144393,SC_car168,f,with calf: N,2014-11-28T10:01:00Z,2014,11,28,10,1,fall,2014-11-28T10:01:00Z,8,2014-11-28,16402
-123.3584623,55.85167756,SC_car168,f,with calf: N,2014-11-29T18:02:00Z,2014,11,29,18,2,fall,2014-11-29T18:02:00Z,8.016666666666667,2014-11-29,16403
-123.3582034,55.8513189,SC_car168,f,with calf: N,2014-11-30T10:01:00Z,2014,11,30,10,1,fall,2014-11-30T10:01:00Z,7.983333333333333,2014-11-30,16404
-123.3676306,55.86012358,SC_car168,f,with calf: N,2014-12-01T18:01:00Z,2014,12,1,18,1,winter,2014-12-01T18:01:00Z,7.95,2014-12-01,16405
-123.3685044,55.85960881,SC_car168,f,with calf: N,2014-12-02T02:01:00Z,2014,12,2,2,1,winter,2014-12-02T02:01:00Z,8,2014-12-02,16406
-123.3905533,55.86138279,SC_car168,f,with calf: N,2014-12-03T18:01:00Z,2014,12,3,18,1,winter,2014-12-03T18:01:00Z,8,2014-12-03,16407
-123.3912715,55.8660708,SC_car168,f,with calf: N,2014-12-04T10:02:00Z,2014,12,4,10,2,winter,2014-12-04T10:02:00Z,8.016666666666667,2014-12-04,16408
-123.3864471,55.85975146,SC_car168,f,with calf: N,2014-12-05T10:02:00Z,2014,12,5,10,2,winter,2014-12-05T10:02:00Z,8,2014-12-05,16409
-123.3916275,55.86174777,SC_car168,f,with calf: N,2014-12-06T18:02:00Z,2014,12,6,18,2,winter,2014-12-06T18:02:00Z,8,2014-12-06,16410
-123.3936655,55.86104941,SC_car168,f,with calf: N,2014-12-07T10:01:00Z,2014,12,7,10,1,winter,2014-12-07T10:01:00Z,8,2014-12-07,16411
-123.3902232,55.86032358,SC_car168,f,with calf: N,2014-12-08T10:02:00Z,2014,12,8,10,2,winter,2014-12-08T10:02:00Z,8.016666666666667,2014-12-08,16412
-123.3912845,55.8578313,SC_car168,f,with calf: N,2014-12-09T10:02:00Z,2014,12,9,10,2,winter,2014-12-09T10:02:00Z,8,2014-12-09,16413
-123.393674,55.85714979,SC_car168,f,with calf: N,2014-12-10T18:02:00Z,2014,12,10,18,2,winter,2014-12-10T18:02:00Z,8.016666666666667,2014-12-10,16414
-123.3931393,55.85798713,SC_car168,f,with calf: N,2014-12-11T02:02:00Z,2014,12,11,2,2,winter,2014-12-11T02:02:00Z,8,2014-12-11,16415
-123.3860693,55.85871036,SC_car168,f,with calf: N,2014-12-12T02:01:00Z,2014,12,12,2,1,winter,2014-12-12T02:01:00Z,8,2014-12-12,16416
-123.3770716,55.86166743,SC_car168,f,with calf: N,2014-12-13T18:02:00Z,2014,12,13,18,2,winter,2014-12-13T18:02:00Z,8.016666666666667,2014-12-13,16417
-123.375783,55.86223744,SC_car168,f,with calf: N,2014-12-14T18:02:00Z,2014,12,14,18,2,winter,2014-12-14T18:02:00Z,8.016666666666667,2014-12-14,16418
-123.377147,55.86120895,SC_car168,f,with calf: N,2014-12-15T10:02:00Z,2014,12,15,10,2,winter,2014-12-15T10:02:00Z,8,2014-12-15,16419
-123.3797929,55.86384247,SC_car168,f,with calf: N,2014-12-16T02:01:00Z,2014,12,16,2,1,winter,2014-12-16T02:01:00Z,7.983333333333333,2014-12-16,16420
-123.3908871,55.86121101,SC_car168,f,with calf: N,2014-12-17T10:02:00Z,2014,12,17,10,2,winter,2014-12-17T10:02:00Z,8,2014-12-17,16421
-123.3886857,55.8583517,SC_car168,f,with calf: N,2014-12-18T10:01:00Z,2014,12,18,10,1,winter,2014-12-18T10:01:00Z,8,2014-12-18,16422
-123.3915002,55.8602117,SC_car168,f,with calf: N,2014-12-19T10:02:00Z,2014,12,19,10,2,winter,2014-12-19T10:02:00Z,8.016666666666667,2014-12-19,16423
-123.3889028,55.85449635,SC_car168,f,with calf: N,2014-12-20T02:02:00Z,2014,12,20,2,2,winter,2014-12-20T02:02:00Z,8.016666666666667,2014-12-20,16424
-123.3853314,55.86002451,SC_car168,f,with calf: N,2014-12-21T02:01:00Z,2014,12,21,2,1,winter,2014-12-21T02:01:00Z,8,2014-12-21,16425
-123.3899837,55.85555318,SC_car168,f,with calf: N,2014-12-22T10:01:00Z,2014,12,22,10,1,winter,2014-12-22T10:01:00Z,8,2014-12-22,16426
-123.3693064,55.84983946,SC_car168,f,with calf: N,2014-12-23T02:01:00Z,2014,12,23,2,1,winter,2014-12-23T02:01:00Z,8,2014-12-23,16427
-123.369234,55.84894116,SC_car168,f,with calf: N,2014-12-24T10:02:00Z,2014,12,24,10,2,winter,2014-12-24T10:02:00Z,8.016666666666667,2014-12-24,16428
