"","X","Y","animal.id","jdate","pres_bkg","MAP_LABEL","conif","age_class","cc_class","HARVEST_YEAR","WATERBODY_TYPE","STREAM_ORDER","ROAD_SURFACE","layer","focal_sum","elevation","slope","aspect","TRI"
"2869",1167966.55961025,1215248.86936943,"SC_car171",16840,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.544902914006652,NA,1779.37158203125,36.0746879577637,312.968688964844,14.4949035644531
"2870",1168161.03461092,1215538.18371248,"SC_car171",16841,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.508752985361348,NA,1762.31958007812,12.4691972732544,155.410736083984,4.29008483886719
"2871",1167976.04508481,1215848.49930055,"SC_car171",16842,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.825979621251138,NA,1674.00854492188,27.5313148498535,301.434051513672,10.1084594726562
"2872",1168178.48102859,1215621.23184859,"SC_car171",16843,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.532639611862541,NA,1772.07922363281,10.4362010955811,160.613723754883,3.69993591308594
"2873",1168232.72112528,1215966.81293377,"SC_car171",16844,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.723807695792941,NA,1656.29382324219,42.2866630554199,332.518615722656,17.5252838134766
"2874",1168531.12733949,1215949.38958938,"SC_car171",16845,1,"BAFAun","TC",6,5,NA,NA,NA,NA,0.526235325117901,NA,1740.58850097656,10.3281965255737,197.702133178711,4.86906433105469
"2875",1168624.40146332,1215987.48298058,"SC_car171",16846,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.544075841604002,NA,1763.53894042969,11.7772397994995,192.406753540039,4.10110473632812
"2876",1168641.34472223,1216035.37812745,"SC_car171",16847,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.5854572327823,NA,1766.26452636719,13.8164901733398,356.304840087891,4.88868713378906
"2877",1168361.82337963,1216360.74425968,"SC_car171",16848,1,"ESSFwc3","TC",8,5,NA,NA,NA,NA,0.888879439152469,NA,1517.43347167969,18.7074966430664,355.916076660156,8.65646362304688
"2878",1168283.38430588,1216443.72986677,"SC_car171",16849,1,"ESSFwc3","TC",8,5,NA,NA,NA,NA,0.913854734005978,NA,1469.22985839844,20.9612579345703,323.631805419922,7.60540771484375
"2879",1168711.44718352,1215984.1584933,"SC_car171",16850,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.515623595357176,NA,1765.95776367188,17.5263423919678,134.293395996094,6.62905883789062
"2880",1168700.45511506,1216007.77990854,"SC_car171",16851,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.52683782332807,NA,1770.95837402344,13.8120374679565,96.3053817749023,6.44688415527344
"2881",1166532.80813989,1215962.77042993,"SC_car171",16852,1,"ESSFwc3","TC",7,6,NA,NA,NA,NA,0.426789469318228,NA,1359.50964355469,21.7473201751709,41.5940284729004,7.24613952636719
"2882",1166137.32593065,1214903.0736491,"SC_car171",16853,1,"ESSFwc3","TC",8,5,NA,NA,NA,NA,0.30663080977135,NA,1421.8212890625,18.3359603881836,320.551544189453,6.30943298339844
"2883",1166803.54940183,1214433.56160117,"SC_car171",16854,1,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.820348785736874,NA,1756.69958496094,38.9557647705078,340.655883789062,17.2969055175781
"2884",1166175.26627291,1213963.18693291,"SC_car171",16855,1,"ESSFwc3","TC",7,1,NA,NA,NA,NA,0.68300466283405,NA,1513.41772460938,11.0452127456665,248.416488647461,3.9659423828125
"2885",1166268.83313394,1213876.83158416,"SC_car171",16856,1,"ESSFwc3","TC",8,2,NA,NA,NA,NA,0.777882715743865,NA,1525.6416015625,14.5885524749756,230.861877441406,5.53880310058594
"2886",1165557.66777119,1212677.2255839,"SC_car171",16857,1,"ESSFwcp","TC",8,3,NA,NA,NA,NA,0.825026408755995,NA,1626.34826660156,11.0428285598755,95.8106002807617,4.01808166503906
"2887",1166050.34620516,1211966.45648644,"SC_car171",16858,1,"ESSFwc3",NA,9,1,NA,NA,NA,NA,1.703319164204,NA,1505.21704101562,9.23776149749756,79.2353973388672,3.87863159179688
"2888",1166147.94343589,1211996.70524002,"SC_car171",16859,1,"ESSFwc3","TC",9,4,NA,NA,NA,NA,1.72265797316389,NA,1497.76843261719,8.79902935028076,27.4756183624268,2.94564819335938
"2889",1164955.29759158,1212232.0369492,"SC_car171",16860,1,"ESSFwc3","TC",9,5,NA,NA,NA,NA,1.1904574364,NA,1431.03833007812,9.82785224914551,224.494110107422,3.45790100097656
"2890",1165080.95224984,1212330.72994995,"SC_car171",16861,1,"ESSFwc3","TC",9,5,NA,NA,NA,NA,1.07621317956995,NA,1454.416015625,15.4904880523682,244.557800292969,5.38006591796875
"2891",1165917.08330312,1212681.47412357,"SC_car171",16862,1,"ESSFwcp","TC",8,3,NA,NA,NA,NA,1.03582253277909,NA,1596.10852050781,4.83846616744995,82.7984313964844,1.58525085449219
"2892",1166154.41165973,1212902.35462483,"SC_car171",16863,1,"ESSFwc3","TC",8,3,NA,NA,NA,NA,1.10139542541453,NA,1552.53247070312,9.34804439544678,111.036842346191,3.19477844238281
"2893",1165898.34060525,1212440.78345019,"SC_car171",16864,1,"ESSFwc3","TC",8,3,NA,NA,NA,NA,1.21045875291357,NA,1557.68383789062,8.20909118652344,131.189544677734,2.97343444824219
"2894",1165991.11447339,1211832.447289,"SC_car171",16865,1,"ESSFwc3","TC",9,4,NA,NA,NA,NA,1.77510197598465,NA,1516.21765136719,8.06235504150391,51.0790901184082,3.78961181640625
"2895",1165865.80881529,1211913.43905059,"SC_car171",16866,1,"ESSFwc3",NA,9,1,NA,NA,NA,NA,1.65266468926538,NA,1592.3896484375,33.9286193847656,120.174911499023,12.8818359375
"2896",1165469.42871509,1212309.11460038,"SC_car171",16867,1,"ESSFwc3","TC",8,5,NA,NA,NA,NA,1.1385523155063,NA,1554.73999023438,33.3044586181641,214.685989379883,12.4909057617188
"2897",1165744.00180508,1212029.70973479,"SC_car171",16868,1,"ESSFwc3","TC",8,5,NA,NA,NA,NA,1.48798969255324,NA,1574.92260742188,35.3175659179688,253.78923034668,13.9427947998047
"2898",1165740.00482538,1211794.66394673,"SC_car171",16869,1,"ESSFwc3",NA,NA,NA,NA,NA,NA,NA,1.72166121090784,NA,1587.42529296875,27.1561088562012,308.198822021484,9.87126159667969
"2899",1165909.70706312,1212173.26766862,"SC_car171",16870,1,"ESSFwc3",NA,9,1,NA,NA,NA,NA,1.45453452181262,NA,1577.16638183594,29.5342502593994,77.4942626953125,11.0742340087891
"2900",1166165.95553871,1213194.93277689,"SC_car171",16871,1,"ESSFwc3","TC",8,5,NA,NA,NA,NA,1.0002016712264,NA,1567.97924804688,9.93286514282227,156.643447875977,3.35765075683594
"2901",1166031.37312532,1213047.68198498,"SC_car171",16872,1,"ESSFwc3",NA,8,1,NA,NA,NA,NA,0.933334014768586,NA,1566.17004394531,3.51718783378601,94.640983581543,1.79603576660156
"2902",1165987.92173882,1213365.0219689,"SC_car171",16873,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,0.797126140033113,NA,1610.43481445312,12.0043535232544,197.407638549805,4.3060302734375
"2903",1165926.6432396,1212997.05507629,"SC_car171",16874,1,"ESSFwc3","TC",8,3,NA,NA,NA,NA,0.86878983829464,NA,1577.20520019531,7.41950273513794,140.753402709961,2.32139587402344
"2904",1165797.68100893,1212999.59876954,"SC_car171",16875,1,"ESSFwcp",NA,8,1,NA,NA,NA,NA,0.744245483479802,NA,1590.85876464844,10.8363971710205,84.6576690673828,3.95698547363281
"2905",1165946.15511406,1212608.43451604,"SC_car171",16876,1,"ESSFwc3","TC",8,3,NA,NA,NA,NA,1.10729105000126,NA,1590.86840820312,7.15732574462891,162.710342407227,2.48384094238281
"2906",1165689.45382967,1212514.20444851,"SC_car171",16877,1,"ESSFwcp","TC",8,3,NA,NA,NA,NA,1.03880057043918,NA,1588.02062988281,13.6726951599121,68.947998046875,4.87196350097656
"2907",1155662.5,1195887.5,NA,NA,0,"SBSmk2","TC",6,7,NA,NA,NA,NA,0.0352082952298887,75,769.051635742188,1.83214628696442,241.220840454102,0.63470458984375
"2908",1185437.5,1225412.5,NA,NA,0,"ESSFmv2","TC",8,4,NA,NA,NA,NA,1.35779282861705,NA,1200.12658691406,12.7856731414795,337.171417236328,4.47193908691406
"2909",1166262.5,1200912.5,NA,NA,0,"ESSFwc3","TC",7,7,NA,NA,NA,NA,0.530122884276922,NA,1381.13037109375,26.6801490783691,262.991241455078,9.89886474609375
"2910",1179562.5,1198037.5,NA,NA,0,"ESSFwc3",NA,6,1,NA,NA,NA,NA,0.724525704781406,NA,1575.99633789062,29.7455215454102,121.130966186523,10.91015625
"2911",1179037.5,1219712.5,NA,NA,0,"SBSwk2","TC",6,4,NA,NA,NA,NA,0.159384075180139,NA,738.140625,33.3442802429199,54.1124954223633,12.3006973266602
"2912",1162337.5,1221187.5,NA,NA,0,"ESSFwc3",NA,4,0,NA,NA,NA,NA,0.320376365386113,NA,1623.865234375,38.51318359375,121.494239807129,15.3672943115234
"2913",1167737.5,1218362.5,NA,NA,0,"ESSFwc3","TC",7,5,NA,NA,NA,NA,1.03419099182169,NA,1361.80493164062,45.2114524841309,130.810470581055,19.3611450195312
"2914",1177287.5,1208212.5,NA,NA,0,"SBSwk2","TC",8,1,NA,NA,NA,NA,1.36444480344384,NA,1343.91723632812,30.8339862823486,175.069351196289,11.3943634033203
"2915",1163012.5,1213662.5,NA,NA,0,"SBSwk2","TC",NA,1,NA,NA,NA,NA,1.39899546093108,52.5,1060.41711425781,9.95153331756592,269.724151611328,3.47726440429688
"2916",1181587.5,1212712.5,NA,NA,0,"ESSFwc3","TC",8,4,NA,NA,NA,NA,1.05557057273582,NA,1445.11169433594,15.4149751663208,330.421722412109,5.27632141113281
"2917",1148712.5,1221187.5,NA,NA,0,"BAFAun",NA,8,0,NA,NA,NA,NA,1.99411113591126,NA,1804.47204589844,37.2827758789062,147.047500610352,14.8050231933594
"2918",1169762.5,1204037.5,NA,NA,0,"ESSFwc3",NA,NA,NA,NA,NA,NA,NA,1.32127424808776,NA,1410.2666015625,23.1087951660156,43.885799407959,7.61056518554688
"2919",1160912.5,1221212.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.799900571744469,NA,2079.69604492188,38.635181427002,272.046691894531,15.2447814941406
"2920",1150087.5,1200587.5,NA,NA,0,"SBSwk2",NA,NA,3,NA,NA,NA,NA,0.847596998005448,NA,798.017028808594,11.2867670059204,21.9404754638672,4.77204132080078
"2921",1163412.5,1193237.5,NA,NA,0,"ESSFwk2","TC",8,7,NA,NA,NA,NA,1.95728349627743,NA,1223.03771972656,24.4846515655518,292.463653564453,8.99658203125
"2922",1151487.5,1223287.5,NA,NA,0,"ESSFwc3","TC",8,5,NA,NA,NA,NA,0.792329265487449,NA,1398.83154296875,30.6595497131348,84.8921966552734,11.5932312011719
"2923",1183862.5,1215937.5,NA,NA,0,"SBSwk2","TC",7,5,NA,NA,NA,NA,0.41443071658592,NA,919.305969238281,17.649112701416,343.766265869141,6.1884765625
"2924",1152437.5,1214712.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,NA,NA,2.62497262650287,NA,1165.10070800781,12.6275272369385,77.5276031494141,4.40817260742188
"2925",1160212.5,1193812.5,NA,NA,0,"ESSFwc3","TC",6,7,NA,NA,NA,NA,2.71920387288338,NA,1420.73022460938,21.3400745391846,32.9118118286133,7.5103759765625
"2926",1173212.5,1200362.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,NA,NA,1.01652659683156,NA,1214.84118652344,26.5496635437012,146.808670043945,9.54217529296875
"2927",1181712.5,1213137.5,NA,NA,0,"ESSFwc3","TC",8,3,NA,NA,NA,NA,1.4925444779975,NA,1405.84985351562,16.4734649658203,11.2660980224609,5.79110717773438
"2928",1165787.5,1211987.5,NA,NA,0,"ESSFwcp","TC",8,5,NA,NA,NA,NA,1.55354054505979,NA,1600.4814453125,33.5158424377441,264.433502197266,12.6929473876953
"2929",1155637.5,1197037.5,NA,NA,0,"SBSwk2",NA,6,7,NA,NA,NA,NA,0.732307895929137,NA,899.429016113281,14.6341686248779,218.658142089844,4.84040832519531
"2930",1152637.5,1205487.5,NA,NA,0,"SBSvk","TC",6,5,NA,NA,NA,NA,1.25564815100411,NA,879.318603515625,11.9356365203857,240.245223999023,4.18321990966797
"2931",1181412.5,1224237.5,NA,NA,0,"ESSFwk2",NA,5,1,NA,NA,NA,NA,2.21995605520853,NA,1084.97961425781,16.5983066558838,18.2390632629395,6.04380798339844
"2932",1149437.5,1223287.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.19377572979404,NA,2099.42919921875,9.64599227905273,104.734596252441,3.43807983398438
"2933",1152487.5,1202512.5,NA,NA,0,"ESSFwc3","TC",6,4,NA,NA,NA,NA,1.82991181975192,NA,1367.37902832031,13.8676595687866,286.6865234375,4.86137390136719
"2934",1166012.5,1204962.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.40637576327247,NA,2017.7041015625,46.0192794799805,286.450103759766,20.3358764648438
"2935",1165737.5,1194762.5,NA,NA,0,"ESSFwc3","TC",7,2,NA,NA,NA,NA,1.27769501776635,NA,1271.98083496094,18.7579460144043,342.457702636719,6.78495788574219
"2936",1165662.5,1202237.5,NA,NA,0,"ESSFwk2","TC",8,6,NA,NA,NA,NA,1.44803318927994,NA,1157.23596191406,17.430118560791,248.247344970703,6.24909973144531
"2937",1152487.5,1192437.5,NA,NA,0,"SBSmk2","TC",5,7,NA,NA,NA,NA,0.0300994373701322,NA,731.111633300781,1.79402303695679,234.364593505859,0.610092163085938
"2938",1169862.5,1215237.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.402358313155084,NA,1657.11389160156,42.1447525024414,328.317016601562,19.0870513916016
"2939",1185387.5,1196762.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,NA,NA,2.1455300271067,NA,1257.29248046875,30.4747772216797,292.927978515625,11.6654815673828
"2940",1175237.5,1192187.5,NA,NA,0,"ESSFwc3","TC",8,6,NA,NA,NA,NA,0.754147504220416,NA,1317.10168457031,15.6450691223145,115.490829467773,5.50616455078125
"2941",1181087.5,1198437.5,NA,NA,0,"ESSFwk2","TC",8,6,NA,NA,NA,NA,1.51893361126878,NA,1182.18212890625,9.73012542724609,301.603973388672,3.30978393554688
"2942",1161662.5,1221112.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.634623106055887,NA,2163.14868164062,27.0237102508545,146.836944580078,9.56851196289062
"2943",1177337.5,1203912.5,NA,NA,0,"ESSFwk2","TC",9,5,NA,NA,NA,NA,1.50092721559222,NA,1255.51123046875,33.7454872131348,297.639343261719,12.9646759033203
"2944",1169112.5,1206262.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,1.3159210066812,NA,1764.08776855469,29.3542938232422,153.001434326172,10.9838104248047
"2945",1147362.5,1219387.5,NA,NA,0,"ESSFwc3","TC",9,5,NA,NA,NA,NA,0.680058254364161,NA,1389.38122558594,29.6659698486328,107.246994018555,11.3856811523438
"2946",1178837.5,1217512.5,NA,NA,0,"ESSFwk2","TC",6,5,NA,NA,NA,NA,0.55695326309938,NA,1113.64636230469,34.3203468322754,345.689666748047,13.3927459716797
"2947",1159837.5,1192812.5,NA,NA,0,"ESSFwc3","TC",6,6,NA,NA,NA,NA,1.84133922813259,NA,1491.27099609375,10.9665508270264,249.05078125,3.76815795898438
"2948",1160062.5,1205487.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,NA,NA,3.4352126422152,NA,1194.39172363281,39.9523468017578,123.105567932129,16.3510589599609
"2949",1165787.5,1215787.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,NA,NA,0.762179643462775,NA,1184.62060546875,35.9807891845703,270.604400634766,13.6869506835938
"2950",1185487.5,1212887.5,NA,NA,0,"ESSFwc3","TC",6,2,NA,NA,NA,NA,3.63218250058804,NA,1451.669921875,23.508487701416,241.384307861328,8.46945190429688
"2951",1173862.5,1198537.5,NA,NA,0,"ESSFwc3","TC",8,5,NA,NA,NA,NA,1.31385327507041,NA,1450.16259765625,17.4318943023682,323.664672851562,6.032470703125
"2952",1182037.5,1204562.5,NA,NA,0,"SBSwk2","TC",6,3,NA,NA,NA,NA,0.974245816749025,NA,915.946166992188,14.9620599746704,221.199279785156,5.01041412353516
"2953",1163862.5,1221112.5,NA,NA,0,"BAFAun",NA,NA,NA,NA,NA,NA,NA,0.833856238022546,NA,1889.83544921875,38.0704536437988,239.059799194336,15.1217193603516
"2954",1180087.5,1222187.5,NA,NA,0,"ESSFwk2",NA,3,7,NA,NA,NA,NA,2.50594913341371,NA,1343.28979492188,28.9311923980713,259.188293457031,10.6315002441406
"2955",1149587.5,1203112.5,NA,NA,0,"SBSmk2",NA,NA,5,NA,NA,NA,NA,0.834950932290039,NA,788.269775390625,18.588062286377,223.102630615234,6.06512451171875
"2956",1170862.5,1206337.5,NA,NA,0,"ESSFwc3","TC",8,3,NA,NA,NA,NA,2.52372090577957,NA,1475.23083496094,34.9252052307129,165.904296875,13.7107086181641
"2957",1160987.5,1216687.5,NA,NA,0,"ESSFwcp","TC",8,3,NA,NA,NA,NA,2.64992673007719,NA,1635.82922363281,35.6143035888672,227.836959838867,12.9718475341797
"2958",1146112.5,1208737.5,NA,NA,0,"ESSFwk2","TC",8,4,NA,NA,NA,NA,4.8003193156216,NA,1286.45727539062,19.6956195831299,185.920928955078,7.18257141113281
"2959",1175612.5,1201262.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,NA,NA,1.34947384829965,NA,1289.78430175781,30.8672180175781,160.892944335938,11.8448791503906
"2960",1162037.5,1220412.5,NA,NA,0,"BAFAun",NA,5,0,NA,NA,NA,NA,0.351253257609002,NA,1728.29895019531,34.6637496948242,55.6311187744141,13.2438354492188
"2961",1169087.5,1208387.5,NA,NA,0,"ESSFwc3",NA,8,0,NA,NA,NA,NA,1.30341851794608,NA,1514.93835449219,60.675651550293,25.6783771514893,35.02978515625
"2962",1166587.5,1226912.5,NA,NA,0,"SBSwk2",NA,NA,NA,NA,"L",NA,NA,0,NA,672.395263671875,2.97725772857666,221.206008911133,1.00402069091797
"2963",1159037.5,1196737.5,NA,NA,0,"ESSFwcp","TC",8,4,NA,NA,NA,NA,2.82004465987059,NA,1674.05798339844,11.1431474685669,299.417572021484,4.36994934082031
"2964",1149087.5,1211187.5,NA,NA,0,"ESSFwc3","TC",8,5,NA,NA,NA,NA,2.58224773626438,NA,1561.36279296875,8.95719242095947,268.434295654297,3.00918579101562
"2965",1163487.5,1198062.5,NA,NA,0,"ESSFwc3","TC",8,5,NA,NA,NA,NA,0.858801363729785,NA,1574.6015625,27.1734752655029,130.708450317383,9.27488708496094
"2966",1150012.5,1205512.5,NA,NA,0,"ESSFwc3","TC",8,5,NA,NA,NA,NA,2.2296355057652,NA,1382.04138183594,16.9955177307129,278.514312744141,5.95817565917969
"2967",1171862.5,1207012.5,NA,NA,0,"ESSFwc3","TC",8,5,NA,NA,NA,NA,2.44748990672041,NA,1375.14404296875,38.7229232788086,139.866638183594,14.7216796875
"2968",1172337.5,1219912.5,NA,NA,0,"SBSwk2","TC",8,5,NA,NA,NA,NA,1.59047009147768,NA,973.79150390625,26.019229888916,316.307159423828,8.78377532958984
"2969",1156012.5,1206387.5,NA,NA,0,"ESSFwc3","TC",8,3,NA,NA,NA,NA,4.06642830957897,NA,1501.47888183594,16.4387245178223,251.248413085938,5.81747436523438
"2970",1172162.5,1225537.5,NA,NA,0,"SBSwk2",NA,8,1,NA,NA,NA,NA,0.686025154014852,NA,1063.80053710938,45.2948303222656,220.999145507812,18.3800048828125
"2971",1159437.5,1214737.5,NA,NA,0,"ESSFwc3","TC",8,3,NA,NA,NA,NA,0.344662963269867,NA,1524.17578125,16.5637760162354,65.7156295776367,10.1777954101562
"2972",1174212.5,1222312.5,NA,NA,0,"SBSwk2",NA,NA,NA,NA,NA,NA,"loose",0.121387418561451,535,717.737243652344,22.6230182647705,345.507843017578,8.21318054199219
"2973",1175487.5,1219912.5,NA,NA,0,"SBSwk2","TC",NA,1,1994,NA,NA,NA,0.568505807088133,60,889.986450195312,15.320369720459,13.6523332595825,6.29969787597656
"2974",1149837.5,1194812.5,NA,NA,0,"SBSmk2",NA,7,7,NA,NA,NA,NA,0.466557259963982,NA,747.543823242188,3.98846316337585,157.495620727539,1.54731750488281
"2975",1153012.5,1190737.5,NA,NA,0,"SBSmk2",NA,6,7,NA,NA,NA,NA,0.442528065461688,NA,719.013793945312,1.70447969436646,249.541137695312,0.552963256835938
"2976",1150912.5,1204162.5,NA,NA,0,"SBSvk",NA,7,4,NA,NA,NA,NA,1.0355834532132,NA,992.305541992188,33.1233444213867,173.651992797852,12.5690078735352
"2977",1177987.5,1193662.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,NA,NA,0.930013156696718,NA,1199.27490234375,17.3597354888916,291.544708251953,6.17189025878906
"2978",1170087.5,1202637.5,NA,NA,0,"ESSFwk2","TC",8,6,NA,NA,NA,NA,0.487302327141018,NA,1251.13195800781,19.8167285919189,83.4500122070312,7.02986145019531
"2979",1147712.5,1209762.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,NA,NA,4.22264505121207,NA,1270.14208984375,26.7832813262939,126.455833435059,9.48751831054688
"2980",1184862.5,1220937.5,NA,NA,0,"ESSFwk2","TC",5,3,NA,NA,NA,NA,0.208943828824933,NA,1212.41125488281,22.1193943023682,303.168182373047,7.78620910644531
"2981",1163962.5,1202912.5,NA,NA,0,"ESSFwc3","TC",8,7,NA,NA,NA,NA,1.40494190607933,NA,1441.53588867188,30.9584484100342,300.140533447266,11.5601348876953
"2982",1178762.5,1201487.5,NA,NA,0,"ESSFwk2","TC",9,5,NA,NA,NA,NA,1.97792552851965,NA,1104.59338378906,38.2039909362793,348.003356933594,15.4873046875
"2983",1171712.5,1194137.5,NA,NA,0,"ESSFwc3","TC",8,6,NA,NA,NA,NA,0.43459367333184,NA,1403.60986328125,29.3872680664062,14.6855354309082,11.1320495605469
"2984",1181862.5,1214712.5,NA,NA,0,"ESSFwk2",NA,7,5,NA,NA,NA,NA,1.91017712455903,NA,1095.9765625,28.4327983856201,153.995864868164,10.5995178222656
"2985",1156412.5,1216562.5,NA,NA,0,"ESSFwc3","TC",8,4,NA,NA,NA,NA,0.334522519863698,NA,1455.625,32.252124786377,34.6085777282715,12.0576782226562
"2986",1170212.5,1221112.5,NA,NA,0,"ESSFwc3","TC",8,3,NA,NA,NA,NA,1.55704718967479,NA,1631.91857910156,18.7084369659424,126.043434143066,6.38905334472656
"2987",1171037.5,1204512.5,NA,NA,0,"ESSFwk2","TC",8,3,NA,NA,NA,NA,1.6775649438842,NA,1157.53002929688,41.0719299316406,334.158782958984,17.2165832519531
"2988",1154387.5,1195437.5,NA,NA,0,"SBSwk2",NA,6,4,NA,NA,NA,NA,0.789587283750154,NA,848.232482910156,20.2696838378906,35.6497039794922,6.98657989501953
"2989",1182037.5,1204087.5,NA,NA,0,"SBSwk2","TC",6,2,NA,NA,NA,NA,0.836976270765698,NA,852.759155273438,3.3381917476654,83.2913513183594,3.45750427246094
"2990",1162912.5,1199987.5,NA,NA,0,"ESSFwc3","TC",8,5,NA,NA,NA,NA,1.08083632004335,NA,1514.49230957031,11.2906227111816,268.423706054688,3.845703125
"2991",1183737.5,1201837.5,NA,NA,0,"SBSwk2",NA,8,4,NA,NA,NA,NA,0.412983236556954,75,832.208679199219,17.2368335723877,230.912063598633,5.71955108642578
"2992",1175612.5,1210587.5,NA,NA,0,"SBSwk2","TC",8,5,NA,NA,NA,NA,2.01752806847519,NA,1036.23803710938,22.2048873901367,104.460754394531,7.93478393554688
"2993",1181762.5,1201837.5,NA,NA,0,"SBSwk2","TC",7,4,NA,NA,NA,NA,0.782338298845299,NA,988.014343261719,22.0188541412354,65.2634429931641,7.88861846923828
"2994",1164362.5,1206462.5,NA,NA,0,"ESSFwcp",NA,NA,NA,NA,NA,NA,NA,3.02334912188466,NA,1731.37780761719,17.4822273254395,199.703979492188,7.74433898925781
"2995",1179112.5,1201787.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,NA,NA,1.52631094353994,NA,1103.83337402344,23.8459739685059,296.417938232422,8.80586242675781
"2996",1151937.5,1207162.5,NA,NA,0,"ESSFwk2","TC",5,5,NA,NA,NA,NA,2.76943546417741,NA,1154.10107421875,27.1686038970947,185.444519042969,9.72911071777344
"2997",1148312.5,1195812.5,NA,NA,0,"SBSmk2",NA,NA,1,NA,NA,NA,"loose",0.255135156191682,265,707.784545898438,11.9367561340332,230.584823608398,3.90921020507812
"2998",1151787.5,1210762.5,NA,NA,0,"BAFAun",NA,8,0,NA,NA,NA,NA,0.415568491803764,NA,1897.2890625,17.7501430511475,214.183685302734,6.2479248046875
"2999",1168662.5,1207962.5,NA,NA,0,"ESSFwc3",NA,8,0,NA,NA,NA,NA,0.710974306338104,NA,1546.40014648438,53.2487525939941,319.100860595703,25.0094451904297
"3000",1183037.5,1202837.5,NA,NA,0,"SBSwk2","TC",8,2,NA,NA,NA,NA,0.271566012219935,75,802.577697753906,14.5653896331787,53.1538581848145,5.09947204589844
"3001",1168837.5,1193712.5,NA,NA,0,"ESSFwcp",NA,7,0,NA,NA,NA,NA,1.20391564992277,NA,1653.14477539062,11.0017681121826,274.944152832031,3.78350830078125
"3002",1183337.5,1224137.5,NA,NA,0,"ESSFwk2","TC",6,1,NA,NA,NA,NA,0.458541006279586,NA,1284.51745605469,13.4399003982544,93.1694183349609,4.58317565917969
"3003",1155812.5,1193787.5,NA,NA,0,"SBSwk2","TC",NA,2,NA,NA,NA,NA,0.497759491687539,200,955.275512695312,19.3089981079102,52.7189025878906,6.58357238769531
"3004",1176762.5,1219662.5,NA,NA,0,"SBSwk2",NA,NA,NA,NA,"L",NA,NA,0,NA,672,2.54444377487161e-14,90,0
"3005",1171912.5,1201862.5,NA,NA,0,"ESSFwcp",NA,7,0,NA,NA,NA,NA,0.454372384527368,NA,1693.93200683594,32.5033645629883,172.039199829102,12.4143981933594
"3006",1166262.5,1221987.5,NA,NA,0,"ESSFwc3","TC",8,6,NA,NA,NA,NA,1.27815847290754,NA,1517.39086914062,27.7570152282715,200.248443603516,10.3493957519531
"3007",1161162.5,1199612.5,NA,NA,0,"ESSFwc3","TC",5,5,NA,NA,NA,NA,2.22243806176304,NA,1564.39807128906,27.1908187866211,294.105285644531,9.93325805664062
"3008",1172587.5,1220487.5,NA,NA,0,"SBSwk2",NA,NA,NA,2019,NA,NA,NA,1.03358399128477,240,793.361511230469,6.20024728775024,197.982482910156,2.48502349853516
"3009",1184912.5,1209862.5,NA,NA,0,"ESSFwk2","TC",8,4,NA,NA,NA,NA,1.5565172072663,NA,1203.23486328125,15.184741973877,67.9775085449219,5.37458801269531
"3010",1171812.5,1210762.5,NA,NA,0,"ESSFwc3","TC",7,6,NA,NA,NA,NA,1.67980809621969,NA,1403.41821289062,12.6382999420166,29.8943557739258,4.30116271972656
"3011",1155812.5,1225662.5,NA,NA,0,"ESSFwc3","TC",8,2,NA,NA,NA,NA,1.61602750069482,NA,1540.55017089844,23.9420490264893,275.774810791016,8.55209350585938
"3012",1177312.5,1226462.5,NA,NA,0,"SBSwk2",NA,NA,NA,NA,"L",NA,NA,0,NA,673.739318847656,14.6666574478149,119.455978393555,4.84686279296875
"3013",1156912.5,1203387.5,NA,NA,0,"ESSFwk2","TC",8,5,NA,NA,NA,NA,1.1508989995325,NA,1119.45324707031,33.8221397399902,214.07829284668,12.7286682128906
