"location.long","location.lat","comments","tag.local.identifier","animal.id","animal.sex","animal.reproductive.condition","tag.manufacturer.name","tag.model","date_time","year","month","day","hour","minute"
-123.3667321,55.85972192,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-01-03 18:01:00,2014,1,3,18,1
-123.3665968,55.88606693,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-06-02 10:02:00,2015,6,2,10,2
-123.3664768,55.85636221,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-11-11 02:01:00,2013,11,11,2,1
-123.3664499,55.86028883,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-05-07 10:03:00,2013,5,7,10,3
-123.366385,55.858483,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-12-04 02:01:00,2013,12,4,2,1
-123.3663373,55.85681189,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-05-09 18:01:00,2013,5,9,18,1
-123.3663222,55.85860898,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-12-21 02:01:00,2013,12,21,2,1
-123.3662676,55.85958853,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-01-01 18:01:00,2014,1,1,18,1
-123.3662581,55.85688401,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-05-25 02:01:00,2013,5,25,2,1
-123.3662433,55.85700984,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-12-20 18:01:00,2013,12,20,18,1
-123.3662065,55.85309239,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-05-06 18:01:00,2013,5,6,18,1
-123.3661959,55.82818532,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-05-04 01:00:44,2013,5,4,1,0
-123.3661871,55.83064731,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-05-05 05:00:44,2013,5,5,5,0
-123.3660779,55.85640832,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-05-07 02:01:00,2013,5,7,2,1
-123.366014,55.85640851,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-12-20 10:01:00,2013,12,20,10,1
-123.3659968,55.84778275,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-11-15 18:01:00,2013,11,15,18,1
-123.3658945,55.82839288,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-04-24 17:00:43,2013,4,24,17,0
-123.3658702,55.85640894,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-12-20 10:01:00,2013,12,20,10,1
-123.3658669,55.85436032,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-10-12 18:01:00,2014,10,12,18,1
-123.3658277,55.82806961,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-05-04 22:00:44,2013,5,4,22,0
-123.3658127,55.85709199,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-12-20 18:01:00,2013,12,20,18,1
-123.3654608,55.85022832,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-11-11 18:01:00,2013,11,11,18,1
-123.3654345,55.84743399,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-12-12 18:01:00,2013,12,12,18,1
-123.3650373,55.85957421,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-07-16 18:03:00,2014,7,16,18,3
-123.3650021,55.87457063,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-04-29 02:02:00,2014,4,29,2,2
-123.3649968,55.85695963,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-05-09 02:01:00,2013,5,9,2,1
-123.3649477,55.86195556,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-11-25 10:02:00,2014,11,25,10,2
-123.3647016,55.86297162,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-01-04 10:01:00,2014,1,4,10,1
-123.3646052,55.85438204,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-12-16 18:02:00,2013,12,16,18,2
-123.3645913,55.89894863,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-04-22 18:01:00,2014,4,22,18,1
-123.3643855,55.82918806,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-01-31 14:00:26,2013,1,31,14,0
-123.3643242,55.85166034,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-11-26 18:02:00,2013,11,26,18,2
-123.3642463,55.8569978,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-12-21 10:01:00,2013,12,21,10,1
-123.36422,55.68836092,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-16 19:00:42,2012,12,16,19,0
-123.3640549,55.85532711,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-10-13 02:01:00,2014,10,13,2,1
-123.3640121,55.85758253,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-04-30 18:01:00,2013,4,30,18,1
-123.3639252,55.85682803,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-12-21 18:02:00,2013,12,21,18,2
-123.3638264,55.85651384,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-12-18 10:01:00,2013,12,18,10,1
-123.3637178,55.85514841,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-12-16 02:01:00,2013,12,16,2,1
-123.3636912,55.85230017,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-12-17 10:02:00,2013,12,17,10,2
-123.3636753,55.88821407,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-08-23 18:12:00,2013,8,23,18,12
-123.3635049,55.87853753,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-03-31 02:03:00,2013,3,31,2,3
-123.3634646,55.85711692,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-12-29 18:01:00,2013,12,29,18,1
-123.3634456,55.85507733,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-12-29 10:03:00,2013,12,29,10,3
-123.363444,55.85662279,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-01-02 18:01:00,2014,1,2,18,1
-123.3634271,55.84966827,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-11-16 10:02:00,2013,11,16,10,2
-123.3633773,55.8546103,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-01-04 02:01:00,2014,1,4,2,1
-123.3633543,55.8743958,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-04-02 10:01:00,2013,4,2,10,1
-123.3633263,55.85256182,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-05-03 02:01:00,2014,5,3,2,1
-123.3631899,55.85677629,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-05-11 02:01:00,2014,5,11,2,1
-123.3631453,55.8913874,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-09-09 02:01:00,2013,9,9,2,1
-123.3631193,55.85605768,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-04-30 02:03:00,2013,4,30,2,3
-123.3630265,55.85639041,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-05-25 10:02:00,2013,5,25,10,2
-123.3629968,55.8566331,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-05-01 10:01:00,2013,5,1,10,1
-123.3628245,55.82270531,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-02-02 22:00:54,2013,2,2,22,0
-123.3626928,55.84285963,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-02-19 10:03:00,2015,2,19,10,3
-123.362687,55.85596012,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-04-30 02:01:00,2013,4,30,2,1
-123.362639,55.85595127,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-12-03 10:01:00,2013,12,3,10,1
-123.3626041,55.85562791,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-12-16 10:01:00,2013,12,16,10,1
-123.3625147,55.8786303,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-11-05 10:04:00,2013,11,5,10,4
-123.3624622,55.85239365,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-05-11 10:01:00,2015,5,11,10,1
-123.362375,55.88765183,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-08-25 18:04:00,2013,8,25,18,4
-123.3622429,55.85630286,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-01-02 10:01:00,2014,1,2,10,1
-123.3622308,55.88761632,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-08-25 18:01:00,2013,8,25,18,1
-123.3620129,55.85217932,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-11-26 02:01:00,2014,11,26,2,1
-123.3619915,55.85846904,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-07-16 02:01:00,2014,7,16,2,1
-123.3618244,55.84392245,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-02-20 18:01:00,2015,2,20,18,1
-123.3617425,55.85229693,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-12-08 18:02:00,2013,12,8,18,2
-123.3615796,55.82098381,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-05-01 10:01:24,2013,5,1,10,1
-123.3615352,55.86610781,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-01-09 10:02:00,2014,1,9,10,2
-123.3615233,55.85277379,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-12-28 18:02:00,2013,12,28,18,2
-123.3614061,55.85219908,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-12-17 18:02:00,2013,12,17,18,2
-123.361306,55.85174112,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-12-19 10:01:00,2013,12,19,10,1
-123.3612336,55.82843361,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-01-06 12:00:43,2013,1,6,12,0
-123.3611703,55.84916276,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-07-20 18:02:00,2014,7,20,18,2
-123.3606418,55.86970452,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-01-17 10:02:00,2014,1,17,10,2
-123.360616,55.86864434,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-01-23 18:02:00,2014,1,23,18,2
-123.3604428,55.86719823,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-01-05 02:01:00,2014,1,5,2,1
-123.3603687,55.86782741,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-01-09 02:02:00,2014,1,9,2,2
-123.3602635,55.86853755,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-07-28 10:01:00,2013,7,28,10,1
-123.3601594,55.8676573,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-01-11 10:02:00,2014,1,11,10,2
-123.3601571,55.86913088,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-01-17 18:01:00,2014,1,17,18,1
-123.3600548,55.86671416,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-01-29 02:01:00,2014,1,29,2,1
-123.3600051,55.86825078,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-01-08 18:02:00,2014,1,8,18,2
-123.3599804,55.82929088,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-29 01:00:41,2012,12,29,1,0
-123.3598573,55.82978543,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-04-12 04:00:44,2013,4,12,4,0
-123.3596244,55.85472016,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-07-17 02:02:00,2014,7,17,2,2
-123.359616,55.82612914,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-10-19 02:01:00,2014,10,19,2,1
-123.3595548,55.86967175,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-01-22 18:03:00,2014,1,22,18,3
-123.3593908,55.88651946,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-10-05 10:01:00,2014,10,5,10,1
-123.3593444,55.86937586,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-01-07 02:02:00,2014,1,7,2,2
-123.3593443,55.86936687,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-01-24 10:01:00,2014,1,24,10,1
-123.3593352,55.86665337,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-01-11 02:01:00,2014,1,11,2,1
-123.3590762,55.82990452,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-04-04 07:00:25,2013,4,4,7,0
-123.3588223,55.89940585,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-10-27 10:04:00,2015,10,27,10,4
-123.358762,55.85474065,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-07-17 18:01:00,2013,7,17,18,1
-123.358748,55.85841564,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-10-13 10:01:00,2014,10,13,10,1
-123.3587072,55.82623961,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-10-19 10:01:00,2014,10,19,10,1
-123.3586668,55.86694284,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-01-08 10:02:00,2014,1,8,10,2
-123.3585487,55.86800344,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-01-11 10:02:00,2014,1,11,10,2
-123.3584648,55.86930654,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-01-24 02:01:00,2014,1,24,2,1
-123.3583865,55.86947749,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-01-25 10:01:00,2014,1,25,10,1
-123.3583527,55.86927991,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-01-24 02:01:00,2014,1,24,2,1
-123.3583207,55.86928,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-07-27 02:01:00,2013,7,27,2,1
-123.3582433,55.86954979,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-01-07 10:01:00,2014,1,7,10,1
-123.3581937,55.86937023,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-01-07 10:02:00,2014,1,7,10,2
-123.3581749,55.86211922,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-10-16 18:02:00,2014,10,16,18,2
-123.3581076,55.86869659,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-01-23 10:01:00,2014,1,23,10,1
-123.3580752,55.86864277,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-01-24 02:01:00,2014,1,24,2,1
-123.3580747,55.85990915,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-07-20 02:02:00,2014,7,20,2,2
-123.3580275,55.86866986,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-01-23 10:01:00,2014,1,23,10,1
-123.3578963,55.86309043,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-04-28 18:02:00,2013,4,28,18,2
-123.3578627,55.86291083,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-01-18 10:02:00,2014,1,18,10,2
-123.3578404,55.86917358,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-05-01 18:01:00,2014,5,1,18,1
-123.3576515,55.83122052,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-04-11 21:00:44,2013,4,11,21,0
-123.3576431,55.82682675,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-10-19 18:01:00,2014,10,19,18,1
-123.3575701,55.85366589,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-07-11 02:01:00,2014,7,11,2,1
-123.3575156,55.82685408,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-10-19 18:01:00,2014,10,19,18,1
-123.3574675,55.87729728,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2016-02-29 05:01:00,2016,2,29,5,1
-123.3573943,55.86931864,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-04-26 02:01:00,2013,4,26,2,1
-123.3572354,55.86942692,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-05-01 10:01:00,2014,5,1,10,1
-123.3570676,55.85113351,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-05-06 10:01:00,2013,5,6,10,1
-123.356956,55.85115181,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-04-01 10:01:00,2014,4,1,10,1
-123.3568563,55.87513362,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2016-02-29 02:02:00,2016,2,29,2,2
-123.3567788,55.85099059,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-04-05 18:02:00,2014,4,5,18,2
-123.3566378,55.86872781,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-01-12 02:01:00,2014,1,12,2,1
-123.3564143,55.84781087,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-12-24 18:01:00,2013,12,24,18,1
-123.356367,55.86882743,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-11-15 10:02:00,2014,11,15,10,2
-123.3560012,55.87775079,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-04-06 02:03:00,2013,4,6,2,3
-123.355985,55.85152301,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-08-05 02:01:00,2013,8,5,2,1
-123.35582,55.85792995,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-05-04 02:01:00,2013,5,4,2,1
-123.3558008,55.82610429,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2012-12-28 04:00:43,2012,12,28,4,0
-123.3557998,55.81899694,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-04-20 22:02:45,2013,4,20,22,2
-123.3557235,55.85086785,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-11-20 02:01:00,2013,11,20,2,1
-123.3556843,55.85706776,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-04-30 18:01:00,2014,4,30,18,1
-123.3556129,55.85100295,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-11-27 02:01:00,2014,11,27,2,1
-123.3556127,55.8772128,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2016-02-28 17:53:00,2016,2,28,17,53
-123.3554549,55.85819158,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-05-04 02:01:00,2013,5,4,2,1
-123.3554133,55.87812986,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2016-03-01 02:47:00,2016,3,1,2,47
-123.3554104,55.86206434,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-05-01 02:01:00,2014,5,1,2,1
-123.3554032,55.85077892,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-06-12 10:01:00,2013,6,12,10,1
-123.3553147,55.86208258,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-05-01 02:01:00,2014,5,1,2,1
-123.3552659,55.86198389,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-05-01 02:01:00,2014,5,1,2,1
-123.3551027,55.85110326,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-12-25 10:02:00,2013,12,25,10,2
-123.3550172,55.86274835,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-07-16 10:01:00,2013,7,16,10,1
-123.3550022,55.88388157,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-10-06 18:01:00,2014,10,6,18,1
-123.3548716,55.90284963,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-08-22 10:02:00,2013,8,22,10,2
-123.3547018,55.85443793,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-08-06 02:03:00,2013,8,6,2,3
-123.3546638,55.86779905,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-05-07 02:02:00,2014,5,7,2,2
-123.3546219,55.90353322,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-08-22 02:03:00,2013,8,22,2,3
-123.3545758,55.85112275,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-11-27 10:02:00,2014,11,27,10,2
-123.3545168,55.87622759,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2016-02-28 15:54:00,2016,2,28,15,54
-123.3543737,55.87104354,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-01-25 02:01:00,2014,1,25,2,1
-123.3543284,55.86781799,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-05-07 10:01:00,2015,5,7,10,1
-123.3542642,55.87656975,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2016-02-28 14:54:00,2016,2,28,14,54
-123.3540174,55.87754985,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-03-30 10:02:00,2013,3,30,10,2
-123.3539815,55.76108284,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-05-27 10:04:00,2013,5,27,10,4
-123.3536147,55.82619146,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-01-14 23:00:43,2013,1,14,23,0
-123.3535956,55.86278838,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2015-02-22 10:01:00,2015,2,22,10,1
-123.3534375,55.86121642,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-05-01 18:01:00,2013,5,1,18,1
-123.3534238,55.86675135,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-01-29 18:02:00,2014,1,29,18,2
-123.3533995,55.86758704,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-11-16 02:01:00,2014,11,16,2,1
-123.3533532,55.86776688,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-11-16 10:01:00,2014,11,16,10,1
-123.3532774,55.86118094,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-05-01 18:01:00,2013,5,1,18,1
-123.3532449,55.86111814,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-05-01 18:01:00,2013,5,1,18,1
-123.3531866,55.88286248,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2016-03-01 22:50:00,2016,3,1,22,50
-123.353182,55.810145,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-31 19:00:43,2013,3,31,19,0
-123.3531738,55.86737204,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-01-14 02:01:00,2014,1,14,2,1
-123.3530214,55.85056115,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-12-07 18:01:00,2013,12,7,18,1
-123.3530172,55.86772292,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-01-06 10:01:00,2014,1,6,10,1
-123.3529259,55.85060635,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-12-27 10:01:00,2013,12,27,10,1
-123.3528922,55.89094099,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-08-16 10:02:00,2013,8,16,10,2
-123.352821,55.86722929,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-01-14 02:01:00,2014,1,14,2,1
-123.3527975,55.80997538,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-25 16:00:48,2013,3,25,16,0
-123.3527909,55.86215274,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-04-20 02:04:00,2013,4,20,2,4
-123.3527488,55.81693013,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-04-22 09:01:39,2013,4,22,9,1
-123.3527264,55.86737333,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2013-05-13 18:01:00,2013,5,13,18,1
-123.352693,55.8513438,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-12-26 13:00:00,2013,12,26,13,0
-123.3525486,55.88302604,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-10-09 02:01:00,2014,10,9,2,1
-123.3524223,55.86732029,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2014-01-14 10:02:00,2014,1,14,10,2
-123.3523935,55.89766332,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2014-04-11 18:03:00,2014,4,11,18,3
-123.3523905,55.86733835,"Scott","car169","SC_car169","f","with calf: N","ATS","GPS Iridium",2014-01-14 10:01:00,2014,1,14,10,1
-123.3523163,55.89620795,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2014-04-11 02:04:00,2014,4,11,2,4
-123.3522415,55.81730897,"Burnt Pine","car145","BP_car145","f","with calf: N","Lotek","GPS Iridium",2013-03-26 20:01:11,2013,3,26,20,1
-123.3520965,55.85073451,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-06-12 18:01:00,2013,6,12,18,1
-123.3520913,55.89078155,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2015-06-09 18:02:00,2015,6,9,18,2
-123.3520863,55.85137249,"Scott","car171","SC_car171","f","with calf: Y","ATS","GPS Iridium",2013-12-25 18:01:00,2013,12,25,18,1
-123.3520556,55.84974626,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-06-20 02:01:00,2013,6,20,2,1
-123.352012,55.8502226,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-06-14 10:01:00,2013,6,14,10,1
-123.3519574,55.85124707,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-12-26 13:30:00,2013,12,26,13,30
-123.3519143,55.89065627,"Scott","car168","SC_car168","f","with calf: N","ATS","GPS Iridium",2013-08-20 18:01:00,2013,8,20,18,1
-123.3518888,55.88784398,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-03-26 02:02:00,2013,3,26,2,2
-123.3518149,55.85138226,"Scott","car170","SC_car170","f","with calf: N","ATS","GPS Iridium",2013-12-26 14:30:00,2013,12,26,14,30
