event.id,timestamp,location.long,location.lat,DOP,FixType,comments,study.specific.measurement,sensor.type,individual.taxon.canonical.name,tag.local.identifier,individual.local.identifier,study.name,date
2269723086,03:51.0,-122.3097587,55.42782319,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723087,03:52.0,-122.323597,55.42620212,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:52.0
2269723089,03:21.0,-122.3451516,55.42608035,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:21.0
2269723090,03:41.0,-122.3133964,55.42225705,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:41.0
2269723091,03:37.0,-122.3592133,55.43590459,2.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723092,03:36.0,-122.3402995,55.43828692,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723093,03:37.0,-122.3451828,55.44224361,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723095,03:36.0,-122.3501328,55.4456613,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723096,03:43.0,-122.3464616,55.44310142,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
2269723097,03:37.0,-122.3464114,55.44307869,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723098,03:36.0,-122.3474687,55.44385802,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723099,03:21.0,-122.3609514,55.4360314,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:21.0
2269723100,03:21.0,-122.3629889,55.45161829,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:21.0
2269723101,03:51.0,-122.354731,55.44288291,2.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723102,03:37.0,-122.345015,55.45847675,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723103,03:11.0,-122.352385,55.44800959,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:11.0
2269723104,03:45.0,-122.3305243,55.4347886,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:45.0
2269723105,03:40.0,-122.3431098,55.42533974,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723106,03:37.0,-122.3261855,55.45142211,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723107,03:37.0,-122.3183348,55.47492545,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723108,03:21.0,-122.3192581,55.43529526,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:21.0
2269723109,03:19.0,-122.3256352,55.43047543,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:19.0
2269723110,03:20.0,-122.3269028,55.43130014,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:20.0
2269723111,03:37.0,-122.3200249,55.42387471,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723112,03:40.0,-122.3017772,55.42451507,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723113,03:37.0,-122.3007732,55.42696702,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723114,03:36.0,-122.2998152,55.42725988,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723115,03:38.0,-122.3015408,55.42752315,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:38.0
2269723116,03:52.0,-122.284807,55.4205252,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:52.0
2269723117,03:17.0,-122.2856099,55.42024683,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:17.0
2269723118,03:51.0,-122.2862413,55.42027477,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723119,03:43.0,-122.2862091,55.42083532,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
2269723120,03:37.0,-122.2861129,55.41986157,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723121,03:43.0,-122.2856402,55.42014366,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
2269723122,03:49.0,-122.2867694,55.42033806,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723123,03:44.0,-122.296639,55.40832694,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:44.0
2269723125,03:37.0,-122.2867895,55.41475335,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723127,03:21.0,-122.2968373,55.4130835,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:21.0
2269723128,03:37.0,-122.2938291,55.41232302,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723129,03:37.0,-122.2926035,55.39127327,3,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723130,03:40.0,-122.3021378,55.39285837,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723131,03:37.0,-122.2978048,55.41686319,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723132,03:37.0,-122.2924968,55.39733466,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723134,03:37.0,-122.2704929,55.40125991,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723135,03:51.0,-122.2941995,55.41227664,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723136,03:21.0,-122.3022582,55.41381185,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:21.0
2269723137,03:40.0,-122.2938287,55.42500862,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723138,03:22.0,-122.2858978,55.42040127,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:22.0
2269723139,03:51.0,-122.2863977,55.42009956,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723140,03:37.0,-122.2918933,55.42066976,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723141,03:37.0,-122.297207,55.41743487,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723142,03:19.0,-122.3090589,55.42093145,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:19.0
2269723143,03:52.0,-122.3091147,55.42208198,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:52.0
2269723144,03:36.0,-122.3091158,55.42183846,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723145,03:43.0,-122.3098716,55.42342966,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
2269723146,03:49.0,-122.3069767,55.42435323,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723147,03:37.0,-122.3080763,55.42137879,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723148,03:48.0,-122.3074666,55.42055492,2.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:48.0
2269723149,03:44.0,-122.3090608,55.42118666,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:44.0
2269723150,03:36.0,-122.304138,55.41839017,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723151,03:30.0,-122.3042557,55.41007515,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:30.0
2269723152,03:22.0,-122.3029596,55.41470457,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:22.0
2269723153,03:38.0,-122.2992839,55.42103311,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:38.0
2269723154,03:38.0,-122.3095723,55.40644346,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:38.0
2269723155,03:38.0,-122.3399737,55.45761668,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:38.0
2269723156,03:46.0,-122.3581489,55.46594535,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:46.0
2269723157,03:30.0,-122.3696687,55.46780958,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:30.0
2269723158,03:51.0,-122.3723413,55.46445539,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723159,03:22.0,-122.3679636,55.45673192,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:22.0
2269723160,04:06.0,-122.361606,55.45109529,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,04:06.0
2269723161,03:37.0,-122.3637447,55.44002314,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723162,03:42.0,-122.3627343,55.45230798,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:42.0
2269723163,03:48.0,-122.3639561,55.45233321,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:48.0
2269723164,03:37.0,-122.3634778,55.45218515,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723165,03:49.0,-122.3546864,55.44988004,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723166,03:37.0,-122.3528945,55.44711459,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723167,03:40.0,-122.367874,55.41782671,2.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723168,03:21.0,-122.3589138,55.44550992,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:21.0
2269723169,03:51.0,-122.3286255,55.43399012,2.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723170,03:37.0,-122.3085733,55.4123713,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723171,03:52.0,-122.3168615,55.42837346,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:52.0
2269723172,03:20.0,-122.3268759,55.42526139,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:20.0
2269723173,03:38.0,-122.3083626,55.4339249,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:38.0
2269723174,03:41.0,-122.3144486,55.44487803,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:41.0
2269723175,03:37.0,-122.3134902,55.41347822,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723176,03:19.0,-122.3163168,55.41672992,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:19.0
2269723177,03:21.0,-122.3057181,55.41251688,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:21.0
2269723178,03:37.0,-122.2986705,55.41427659,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723179,03:37.0,-122.2905582,55.41389014,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723180,03:49.0,-122.301416,55.41436149,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723181,03:19.0,-122.3005094,55.41444527,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:19.0
2269723182,03:38.0,-122.2984564,55.40246858,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:38.0
2269723183,03:51.0,-122.3011227,55.4146887,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723184,03:43.0,-122.3030796,55.41444017,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
2269723185,03:40.0,-122.2958332,55.41304987,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:40.0
2269723186,03:36.0,-122.2933651,55.41132469,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723187,03:37.0,-122.3022423,55.41264987,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723188,03:37.0,-122.3197094,55.41428846,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723189,03:51.0,-122.2957476,55.40969488,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723190,03:37.0,-122.280072,55.38456211,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723191,03:37.0,-122.3057032,55.40057523,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723192,03:37.0,-122.320985,55.39415692,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723193,03:37.0,-122.286498,55.40103802,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723194,03:22.0,-122.2772811,55.39565515,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:22.0
2269723195,03:43.0,-122.2791513,55.42050818,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
2269723196,03:37.0,-122.3073892,55.36709006,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723197,03:37.0,-122.2693929,55.39215044,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723198,03:51.0,-122.2790046,55.39039858,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723199,03:21.0,-122.2749128,55.39298035,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:21.0
2269723200,03:37.0,-122.2783923,55.39515131,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723201,03:37.0,-122.2830322,55.39596128,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723202,03:21.0,-122.2812393,55.39305005,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:21.0
2269723203,03:37.0,-122.2752609,55.39380015,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723204,03:37.0,-122.277937,55.3940613,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723205,03:38.0,-122.277023,55.39370365,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:38.0
2269723206,03:19.0,-122.2676323,55.3896849,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:19.0
2269723207,03:42.0,-122.2713769,55.39123311,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:42.0
2269723208,03:49.0,-122.271232,55.39112351,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723209,03:22.0,-122.2808492,55.39488002,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:22.0
2269723210,03:48.0,-122.2772287,55.39566832,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:48.0
2269723211,03:49.0,-122.2697467,55.39496879,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723212,03:42.0,-122.2707146,55.39007355,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:42.0
2269723213,03:38.0,-122.2715205,55.3908898,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:38.0
2269723215,03:43.0,-122.2676339,55.38977298,2.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
2269723216,03:48.0,-122.27244,55.38758299,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:48.0
2269723217,03:37.0,-122.2819928,55.37455209,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723218,03:43.0,-122.273911,55.38277339,1.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
2269723219,03:37.0,-122.2784371,55.39477146,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723220,03:37.0,-122.264958,55.38790309,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723221,03:14.0,-122.2683681,55.39002,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:14.0
2269723222,03:37.0,-122.292487,55.41874479,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723223,03:37.0,-122.3057645,55.40734837,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723224,03:51.0,-122.2216538,55.3109029,2.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:51.0
2269723225,03:52.0,-122.1559363,55.29015294,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:52.0
2269723226,03:21.0,-122.1701712,55.27787631,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:21.0
2269723227,03:49.0,-122.1639797,55.28664338,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723228,03:43.0,-122.165608,55.28798809,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
2269723229,03:42.0,-122.1684654,55.29057318,2.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:42.0
2269723230,03:49.0,-122.1677283,55.29065353,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723231,03:49.0,-122.1679028,55.29074188,6.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723232,03:36.0,-122.1626706,55.28772176,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723233,03:38.0,-122.1685121,55.29060045,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:38.0
2269723234,03:38.0,-122.1713898,55.2910217,2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:38.0
2269723235,03:37.0,-122.1695989,55.29066177,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723236,03:49.0,-122.1676793,55.29043842,1.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723237,03:37.0,-122.1634837,55.28454977,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:37.0
2269723238,03:22.0,-122.1968226,55.29465043,2.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:22.0
2269723239,03:36.0,-122.2556085,55.28529165,5.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723240,03:36.0,-122.2547813,55.28700837,1.6,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:36.0
2269723241,03:44.0,-122.2515376,55.28516791,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:44.0
2269723242,03:49.0,-122.2318206,55.28440835,2.4,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:49.0
2269723243,03:20.0,-122.2349423,55.28459959,3.2,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:20.0
2269723244,03:43.0,-122.2466278,55.28311851,1.8,val. GPS-3D,Burnt Pine,Winter,gps,Rangifer tarandus,car100,BP_car100,Mountain caribou in British Columbia,03:43.0
